,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
6,HP3,20161220:1030,6,1.7175,1.2922,1.1933,0.4253,4.7,0.0233,0.4671,-1.1992,65.8577,0.2979,0.3291,0.2476,0.3437,1.3368,18.2788,0.4894,0.5106,0.3654,1.1198,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
7,HP3,20161220:1030,7,2.1962,1.1897,1.7808,1.0065,4.4,0.0534,0.1427,-1.6241,212.5814,0.6194,0.846,0.4583,0.3332,1.428,18.8586,0.7273,0.2727,0.4991,1.9296,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
8,HP3,20161220:1030,8,2.0582,1.7794,1.2836,0.2788,10.8,0.0058,-0.1439,-1.3393,113.7559,0.1656,0.1567,0.1355,0.131,0.5818,47.9456,0.213,0.787,0.1906,4.3397,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
9,HP3,20161220:1030,9,1.736,1.2772,1.4778,0.4588,4.7,0.025,-0.3765,-0.5031,74.2817,0.3007,0.3592,0.2643,0.3421,1.3368,18.366,0.4043,0.5957,0.3694,1.184,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
10,HP3,20161220:1030,10,2.098,1.4757,1.3967,0.6223,8,0.0175,0.7956,-0.5636,243.8705,0.3781,0.4217,0.2966,0.1771,0.7854,35.4874,0.15,0.85,0.2622,2.0132,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
11,HP3,20161220:1030,11,1.9508,1.3946,1.4337,0.5562,3.4,0.0422,0.2953,-1.3571,35.6276,0.3396,0.3988,0.2851,0.4767,1.848,13.1811,0.5588,0.4412,0.5738,0.8486,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
12,HP3,20161220:1030,12,2.0867,1.4259,1.2851,0.6608,6.9,0.0218,0.2276,-1.376,209.1672,0.3972,0.4634,0.3167,0.2074,0.9106,30.2931,0.2174,0.7826,0.3024,2.6432,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
13,HP3,20161220:1030,13,1.9394,1.2822,1.1947,0.6572,16.5,0.0092,0.1527,-1.3399,1598.9196,0.4209,0.5126,0.3389,0.0877,0.3808,71.6136,0.5091,0.4909,0.1175,6.0805,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
14,HP3,20161220:1030,14,2.0248,1.189,1.391,0.8358,7,0.0276,-0.3166,-0.6862,457.2765,0.5047,0.7029,0.4128,0.2072,0.8976,30.3255,0.2714,0.7286,0.2893,3.305,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
15,HP3,20161220:1030,15,1.5105,1.3868,1.3925,0.1237,3.8,0.0091,0.0784,-0.9163,8.5713,0.0854,0.0892,0.0819,0.4622,1.6535,13.5943,0.3421,0.6579,0.3975,0.2382,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
16,HP3,20161220:1030,16,1.8569,1.3903,1.3683,0.4666,6.4,0.0176,-0.3518,-1.3891,121.7283,0.285,0.3356,0.2513,0.2373,0.9817,26.4779,0.375,0.625,0.2901,1.747,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
17,HP3,20161220:1030,17,1.8925,1.3647,1.4643,0.5278,9.9,0.0125,-0.1481,-1.1768,368.0001,0.3195,0.3868,0.2789,0.1493,0.6347,42.0962,0.5556,0.4444,0.1912,2.8663,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
18,HP3,20161220:1030,18,2.3008,1.4629,1.3519,0.8379,9.2,0.0195,0.0059,-1.1968,492.6199,0.4618,0.5728,0.3642,0.1465,0.683,42.9022,0.2065,0.7935,0.2501,4.2952,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
19,HP3,20161220:1030,19,2.1457,1.3491,1.2708,0.7966,13,0.0135,1.0171,0.0862,1134.099,0.5046,0.5905,0.3713,0.1063,0.4833,59.1247,0.2769,0.7231,0.1651,4.0303,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
20,HP3,20161220:1030,20,2.1692,1.268,1.3725,0.9012,7.8,0.0257,0.5893,-0.3791,545.0057,0.5574,0.7107,0.4155,0.1789,0.8055,35.1129,0.2179,0.7821,0.2781,2.7491,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
21,HP3,20161220:1030,21,2.1656,1.3697,1.5319,0.7959,11.5,0.0152,0.2212,-1.0826,850.8921,0.4532,0.5811,0.3675,0.1199,0.5464,52.4136,0.2609,0.7391,0.1883,4.4752,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
22,HP3,20161220:1030,22,2.1059,1.5312,1.2765,0.5747,9.5,0.0135,0.2184,-0.5923,289.0867,0.3438,0.3753,0.2729,0.1479,0.6614,42.4951,0.1789,0.8211,0.2217,3.7785,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
23,HP3,20161220:1030,23,2.1621,1.2751,1.3533,0.887,12.8,0.0152,0.0209,-1.1914,1460.0907,0.5159,0.6956,0.4103,0.1076,0.4909,58.4174,0.1406,0.8594,0.1689,5.7253,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
24,HP3,20161220:1030,24,1.8982,1.3526,1.5781,0.5456,7.6,0.017,0.2656,-0.9223,226.7017,0.3433,0.4034,0.2874,0.1959,0.8267,32.0658,0.4605,0.5395,0.2498,1.8125,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
25,HP3,20161220:1030,25,2.098,1.576,1.7865,0.522,3.8,0.0336,-0.0303,-1.0372,32.2408,0.2845,0.3312,0.2488,0.4041,1.6535,15.5489,0.4737,0.5263,0.5521,0.9993,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
26,HP3,20161220:1030,26,1.9793,1.7851,1.3548,0.1942,6.4,0.0071,-0.2603,-1.3029,25.4068,0.1143,0.1088,0.0981,0.2303,0.9817,27.2799,0.3281,0.6719,0.3093,2.2158,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
27,HP3,20161220:1030,27,1.8185,1.3533,1.5653,0.4652,5.9,0.0194,-0.2305,-0.8442,108.4718,0.2925,0.3438,0.2558,0.2614,1.0649,24.0396,0.4068,0.5932,0.3082,1.4129,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
28,HP3,20161220:1030,28,2.0262,1.5632,1.6144,0.463,4.3,0.0261,0.729,-0.927,38.1984,0.2665,0.2962,0.2285,0.3539,1.4612,17.7522,0.3256,0.6744,0.4712,0.7638,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
29,HP3,20161220:1030,29,2.2232,1.613,1.2203,0.6102,11.9,0.0111,-0.0482,-0.3485,439.4993,0.3586,0.3783,0.2745,0.1143,0.528,54.9785,0.1681,0.8319,0.1868,5.7539,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
30,HP3,20161220:1030,30,2.0219,1.2153,1.4095,0.8066,8.1,0.0228,0.196,-0.3544,560.6354,0.5008,0.6637,0.3989,0.1779,0.7757,35.3211,0.2593,0.7407,0.2496,3.231,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
31,HP3,20161220:1030,31,1.7737,1.4081,1.6101,0.3656,5.3,0.0173,-0.6592,-1.0543,58.6588,0.2254,0.2596,0.2061,0.2969,1.1855,21.1647,0.4717,0.5283,0.3347,1.1434,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
32,HP3,20161220:1030,32,2.0582,1.6051,1.5006,0.4531,6.5,0.016,0.652,-0.7859,87.4141,0.2594,0.2823,0.2201,0.2225,0.9666,28.2452,0.2154,0.7846,0.3166,1.6186,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
33,HP3,20161220:1030,33,2.0952,1.4956,1.5731,0.5996,9.1,0.0148,1.045,0.1735,294.6812,0.3473,0.4009,0.2862,0.155,0.6905,40.5477,0.1538,0.8462,0.2302,2.1206,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
34,HP3,20161220:1030,34,2.14,1.571,1.6336,0.569,4,0.0341,0.107,-1.229,40.7938,0.3084,0.3622,0.2659,0.3769,1.5708,16.6726,0.4,0.6,0.535,1.12,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
35,HP3,20161220:1030,35,1.97,1.625,1.6208,0.345,3.8,0.0227,0.5177,-1.1899,18.4947,0.1962,0.2123,0.1751,0.4143,1.6535,15.1667,0.4211,0.5789,0.5184,0.5353,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
36,HP3,20161220:1030,36,1.8107,1.6151,1.4593,0.1956,4,0.0126,-0.2862,-1.1756,11.2552,0.1181,0.1211,0.108,0.4035,1.5708,15.57,0.4,0.6,0.4527,0.7975,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
37,HP3,20161220:1030,37,1.7474,1.4586,1.2545,0.2888,5,0.0146,0.2554,-1.0741,36.2054,0.1935,0.198,0.1653,0.3186,1.2566,19.7238,0.42,0.58,0.3495,1.2024,1.66,0.65,0.93,7.5,5.1,0,7,Moreton_Island
38,HP3,20161220:1030,38,1.9593,1.2516,1.5333,0.7077,5.7,0.0295,-0.6876,-0.331,207.4127,0.4231,0.5654,0.3612,0.2621,1.1023,23.9712,0.3158,0.6842,0.3437,2.4283,1.66,0.65,0.93,7.5,5.1,1,7,Moreton_Island
0,HP4,20161220:1030,0,1.9759,1.2011,1.5864,0.7748,3.6,0.0545,-0.6127,-0.5245,90.4142,0.4683,0.6451,0.3921,0.4419,1.7453,14.219,0.3889,0.6111,0.5488,1.658,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
1,HP4,20161220:1030,1,2.4369,1.5835,1.2394,0.8534,10.9,0.0162,1.3062,0.7854,593.589,0.5291,0.5389,0.3502,0.1196,0.5764,52.5504,0.156,0.844,0.2236,4.0937,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
2,HP4,20161220:1030,2,1.6777,1.2372,1.2493,0.4405,3.7,0.032,0.5017,-1.2341,44.0988,0.313,0.3561,0.2626,0.4564,1.6982,13.7682,0.4865,0.5135,0.4534,0.6456,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
3,HP4,20161220:1030,3,1.9822,1.2464,1.483,0.7358,9.1,0.0186,-0.2931,-0.6323,592.2297,0.4603,0.5904,0.3712,0.1592,0.6905,39.4756,0.3077,0.6923,0.2178,3.2283,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
4,HP4,20161220:1030,4,1.8165,1.4823,1.0808,0.3342,6.9,0.0118,0.2374,-1.0844,82.6237,0.2315,0.2255,0.184,0.2214,0.9106,28.3749,0.2464,0.7536,0.2633,2.5201,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
5,HP4,20161220:1030,5,1.5814,1.0793,1.085,0.5021,4.7,0.0285,0.2343,-1.4331,123.9508,0.3851,0.4652,0.3175,0.3567,1.3368,17.6164,0.4681,0.5319,0.3365,1.078,1.53,0.64,0.92,7.5,5,0,7,Moreton_Island
6,HP4,20161220:1030,6,2.0679,1.0836,1.7124,0.9843,3.6,0.068,-0.0723,-1.6098,161.9756,0.6318,0.9084,0.476,0.4343,1.7453,14.469,0.6667,0.3333,0.5744,1.7239,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
7,HP4,20161220:1030,7,1.8682,1.7089,1.1183,0.1593,11.7,0.0032,-0.156,-1.4963,78.5973,0.105,0.0932,0.0853,0.1266,0.537,49.6197,0.2393,0.7607,0.1597,4.6754,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
8,HP4,20161220:1030,8,1.6296,1.1119,1.3605,0.5177,3.9,0.0358,-0.4875,-0.4714,78.8064,0.3678,0.4656,0.3177,0.4344,1.6111,14.4649,0.3846,0.6154,0.4178,1.1707,1.53,0.64,0.92,7.5,5,0,7,Moreton_Island
9,HP4,20161220:1030,9,1.9596,1.3598,1.2847,0.5998,7.8,0.0179,0.6464,-0.5679,266.979,0.3879,0.4411,0.3061,0.1878,0.8055,33.4524,0.1667,0.8333,0.2512,2.0637,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
10,HP4,20161220:1030,10,1.9617,1.2826,1.1593,0.6791,10,0.0157,0.4933,-0.8916,603.0108,0.4493,0.5295,0.3462,0.1452,0.6283,43.2823,0.51,0.49,0.1962,3.5505,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
11,HP4,20161220:1030,11,1.8293,1.1579,1.7025,0.6714,6.6,0.0247,0.9806,-0.344,319.1643,0.4913,0.5799,0.367,0.2313,0.952,27.1643,0.9091,0.0909,0.2772,1.3714,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
12,HP4,20161220:1030,12,1.8838,1.6933,1.1034,0.1905,10.2,0.0044,0.059,-1.394,73.5942,0.1262,0.1125,0.1011,0.1451,0.616,43.3071,0.2255,0.7745,0.1847,4.1527,1.53,0.64,0.92,7.5,5,0,7,Moreton_Island
13,HP4,20161220:1030,13,1.8491,1.102,1.3052,0.7471,6.7,0.0269,-0.4753,-0.8182,429.6387,0.4922,0.678,0.404,0.2265,0.9378,27.7402,0.3284,0.6716,0.276,2.8171,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
14,HP4,20161220:1030,14,1.3838,1.2989,1.2882,0.0849,5.1,0.0047,-0.0921,-1.3781,12.7139,0.0634,0.0654,0.0614,0.3469,1.232,18.1146,0.4902,0.5098,0.2713,0.2691,1.53,0.64,0.92,7.5,5,0,7,Moreton_Island
15,HP4,20161220:1030,15,1.8031,1.2847,1.1678,0.5184,6.3,0.0202,-0.1599,-1.2535,161.2715,0.3454,0.4035,0.2875,0.2447,0.9973,25.6819,0.2857,0.7143,0.2862,2.1247,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
16,HP4,20161220:1030,16,1.7733,1.1664,1.3739,0.6069,6.4,0.0234,-0.8818,-0.2221,256.807,0.3853,0.5203,0.3423,0.2425,0.9817,25.9115,0.3594,0.6406,0.2771,2.6465,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
17,HP4,20161220:1030,17,2.1557,1.3732,1.2082,0.7825,12.9,0.0133,0.4263,-0.9225,1044.756,0.4892,0.5699,0.363,0.1069,0.4871,58.7957,0.3721,0.6279,0.1671,5.0802,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
18,HP4,20161220:1030,18,1.9426,1.2054,1.1799,0.7372,12,0.0142,0.7587,-0.4458,1133.9419,0.5059,0.6116,0.3795,0.1211,0.5236,51.9011,0.2083,0.7917,0.1619,3.3555,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
19,HP4,20161220:1030,19,1.9971,1.1763,1.2925,0.8208,6.7,0.0285,0.3272,-0.7024,417.2557,0.5381,0.6978,0.411,0.2184,0.9378,28.7631,0.2687,0.7313,0.2981,2.3683,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
20,HP4,20161220:1030,20,2.0962,1.2904,1.3619,0.8058,12.6,0.0142,0.4106,-1.0665,1202.3964,0.4958,0.6245,0.3844,0.111,0.4987,56.6207,0.3492,0.6508,0.1664,4.2501,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
21,HP4,20161220:1030,21,1.9341,1.3612,1.1806,0.5729,9.6,0.0139,0.4247,-0.6771,385.9697,0.3779,0.4209,0.2962,0.1524,0.6545,41.2192,0.2083,0.7917,0.2015,3.2433,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
22,HP4,20161220:1030,22,2.0162,1.1742,1.2125,0.842,15.1,0.0126,0.3158,-1.2437,2317.1861,0.5478,0.7171,0.4176,0.0941,0.4161,66.7442,0.1126,0.8874,0.1335,5.5136,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
23,HP4,20161220:1030,23,1.8151,1.2068,1.4667,0.6083,5.4,0.0279,-0.3821,0.5664,164.922,0.3926,0.5041,0.3351,0.2879,1.1636,21.8278,0.2593,0.7407,0.3361,1.8725,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
24,HP4,20161220:1030,24,1.973,1.4646,1.6119,0.5084,4.4,0.0282,0.3195,-0.7958,52.5821,0.2975,0.3471,0.2577,0.3486,1.428,18.025,0.3636,0.6364,0.4484,1.0917,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
25,HP4,20161220:1030,25,1.8987,1.6083,1.2025,0.2904,6.8,0.0102,0.3663,-1.209,56.8318,0.1932,0.1806,0.153,0.2202,0.924,28.5319,0.2206,0.7794,0.2792,2.0524,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
26,HP4,20161220:1030,26,1.6968,1.2004,1.4462,0.4964,4.9,0.0261,-0.5025,-0.1322,104.0126,0.3337,0.4135,0.2926,0.3301,1.2823,19.0367,0.3061,0.6939,0.3463,1.4247,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
27,HP4,20161220:1030,27,1.9263,1.4412,1.5347,0.4851,4.8,0.0246,0.7208,-0.5431,62.8157,0.2957,0.3366,0.2518,0.3191,1.309,19.6873,0.2917,0.7083,0.4013,0.9735,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
28,HP4,20161220:1030,28,2.0729,1.5325,1.119,0.5404,11.2,0.0108,0.0013,-0.3646,374.44,0.3451,0.3526,0.2607,0.1258,0.561,49.9363,0.1161,0.8839,0.1851,5.03,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
29,HP4,20161220:1030,29,1.8951,1.1169,1.2996,0.7782,9.3,0.0197,0.2231,-0.0769,871.6171,0.5271,0.6968,0.4106,0.1591,0.6756,39.5015,0.2151,0.7849,0.2038,3.371,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
30,HP4,20161220:1030,30,1.694,1.2989,1.4546,0.3951,3.4,0.0316,-0.3375,-1.1689,28.1258,0.2595,0.3042,0.2332,0.5031,1.848,12.4894,0.5882,0.4118,0.4982,0.775,1.53,0.64,0.92,7.5,5,0,7,Moreton_Island
31,HP4,20161220:1030,31,1.9327,1.4497,1.3881,0.483,7.3,0.0156,0.9539,-0.1786,152.4155,0.3033,0.3332,0.2499,0.2026,0.8607,31.0055,0.3288,0.6712,0.2647,1.5083,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
32,HP4,20161220:1030,32,1.9886,1.3874,1.432,0.6012,9.1,0.0152,0.5122,-0.5877,351.938,0.367,0.4333,0.3023,0.1589,0.6905,39.5372,0.1648,0.8352,0.2185,2.3039,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
33,HP4,20161220:1030,33,1.9624,1.4306,1.3654,0.5318,7.6,0.0163,0.3629,-0.8047,192.792,0.3263,0.3717,0.271,0.1929,0.8267,32.5783,0.2237,0.7763,0.2582,2.0321,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
34,HP4,20161220:1030,34,1.7337,1.364,1.2139,0.3697,8.4,0.0109,0.4074,-0.6999,169.0556,0.2534,0.271,0.2132,0.1845,0.748,34.0636,0.2381,0.7619,0.2064,2.0755,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
35,HP4,20161220:1030,35,1.8144,1.2118,1.4263,0.6026,6.6,0.0223,-0.0724,-1.0763,247.9901,0.4026,0.4973,0.3321,0.2322,0.952,27.0599,0.4545,0.5455,0.2749,1.9,1.53,0.64,0.92,7.5,5,1,7,Moreton_Island
0,HP5,20161220:1030,0,2.0951,1.3708,1.0649,0.7243,14.1,0.0114,1.3277,1.1244,1132.3815,0.5166,0.5284,0.3457,0.099,0.4456,63.4597,0.1631,0.8369,0.1486,4.7729,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
1,HP5,20161220:1030,1,1.8589,1.0613,1.5188,0.7976,2.9,0.0756,-0.5562,-1.0914,74.1757,0.5227,0.7515,0.4291,0.5959,2.1666,10.5438,0.4828,0.5172,0.641,1.3707,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
2,HP5,20161220:1030,2,2.332,1.5181,1.1154,0.8139,12,0.0143,1.3253,1.2246,749.5192,0.5357,0.5361,0.349,0.1107,0.5236,56.7618,0.175,0.825,0.1943,4.8662,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
3,HP5,20161220:1030,3,1.5231,1.114,1.1702,0.4091,4.7,0.0236,0.853,-0.6343,88.7829,0.3228,0.3672,0.2686,0.3627,1.3368,17.3212,0.3191,0.6809,0.3241,0.7326,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
4,HP5,20161220:1030,4,1.834,1.1695,1.3708,0.6645,7.8,0.0205,-0.6075,0.0848,436.3386,0.4287,0.5682,0.3623,0.1939,0.8055,32.4089,0.1923,0.8077,0.2351,2.9965,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
5,HP5,20161220:1030,5,1.6746,1.3651,1.0556,0.3095,6.5,0.0121,0.4108,-0.999,79.9761,0.2322,0.2267,0.1848,0.2451,0.9666,25.6387,0.2615,0.7385,0.2576,1.814,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
6,HP5,20161220:1030,6,1.4982,1.0549,1.1175,0.4433,5.6,0.0213,0.7045,-0.8495,162.9881,0.3623,0.4202,0.2959,0.3024,1.122,20.7752,0.5536,0.4464,0.2675,0.9592,1.43,0.62,0.89,7.8,5.1,0,7,Moreton_Island
7,HP5,20161220:1030,7,1.8333,1.1168,1.0023,0.7165,14.8,0.0115,-0.1072,-1.3343,2002.9679,0.5113,0.6416,0.3908,0.1007,0.4245,62.401,0.1486,0.8514,0.1239,5.9395,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
8,HP5,20161220:1030,8,1.575,0.9973,1.2904,0.5777,3.9,0.0405,-0.4031,-0.8484,118.394,0.4414,0.5793,0.3668,0.4407,1.6111,14.2578,0.4103,0.5897,0.4038,1.2312,1.43,0.62,0.89,7.8,5.1,0,7,Moreton_Island
9,HP5,20161220:1030,9,1.8802,1.2883,1.173,0.5919,8.4,0.0167,0.5887,-0.686,347.3646,0.4119,0.4594,0.3148,0.1774,0.748,35.4237,0.131,0.869,0.2238,2.2384,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
10,HP5,20161220:1030,10,1.7927,1.1709,1.0869,0.6218,8.8,0.0171,0.391,-0.8501,511.0564,0.4436,0.531,0.3469,0.173,0.714,36.3236,0.5114,0.4886,0.2037,2.7965,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
11,HP5,20161220:1030,11,1.8496,1.0848,0.9873,0.7648,18,0.01,0.5862,-1.0509,3493.8828,0.5661,0.705,0.4135,0.0823,0.3491,76.3668,0.3722,0.6278,0.1028,6.5759,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
12,HP5,20161220:1030,12,1.681,0.9852,1.2499,0.6958,6,0.0295,-0.8558,-0.2221,405.1172,0.4824,0.7063,0.4139,0.2663,1.0472,23.5958,0.3167,0.6833,0.2802,2.7759,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
13,HP5,20161220:1030,13,1.3068,1.2435,1.1446,0.0633,5.7,0.0032,-1.1763,0.5585,12.9756,0.0503,0.0509,0.0484,0.3165,1.1023,19.8532,0.2456,0.7544,0.2293,0.651,1.43,0.62,0.89,7.8,5.1,0,7,Moreton_Island
14,HP5,20161220:1030,14,1.644,1.1424,1.1161,0.5016,5.8,0.0223,-0.3252,-1.2591,170.6646,0.3567,0.4391,0.3051,0.279,1.0833,22.5227,0.2759,0.7241,0.2834,1.7097,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
15,HP5,20161220:1030,15,1.7073,1.1097,1.2748,0.5976,7.7,0.0193,-0.3397,-0.8451,417.4751,0.4183,0.5385,0.35,0.2034,0.816,30.8971,0.3247,0.6753,0.2217,2.4807,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
16,HP5,20161220:1030,16,1.9905,1.2641,1.0834,0.7264,12.3,0.0135,0.1632,-1.0944,1043.3186,0.4913,0.5746,0.3649,0.1167,0.5108,53.8632,0.2846,0.7154,0.1618,4.89,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
17,HP5,20161220:1030,17,1.7628,1.0827,1.1403,0.6801,11.4,0.0145,0.5414,-0.7917,1182.0456,0.4984,0.6282,0.3858,0.1338,0.5512,46.967,0.1667,0.8333,0.1546,3.2371,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
18,HP5,20161220:1030,18,1.7891,1.1382,1.2605,0.6509,6.3,0.0254,-0.0994,-0.86,289.0352,0.4488,0.5719,0.3638,0.2455,0.9973,25.5886,0.2857,0.7143,0.284,1.9918,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
19,HP5,20161220:1030,19,2.0446,1.2556,1.21,0.789,13.3,0.0134,0.7772,-0.6163,1391.8371,0.5199,0.6284,0.3859,0.1063,0.4724,59.0925,0.3534,0.6466,0.1537,4.119,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
20,HP5,20161220:1030,20,1.8069,1.2079,1.1545,0.599,9,0.0161,0.5896,-0.787,473.3227,0.4294,0.4959,0.3315,0.1684,0.6981,37.3174,0.2,0.8,0.2008,2.1868,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
21,HP5,20161220:1030,21,1.908,1.1517,1.1616,0.7563,11.6,0.0152,0.0472,-1.161,1222.8715,0.502,0.6567,0.3964,0.1264,0.5417,49.6995,0.1638,0.8362,0.1645,4.1516,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
22,HP5,20161220:1030,22,1.6924,1.1609,1.3772,0.5315,8.6,0.0154,0.4799,-1.1391,404.2795,0.3957,0.4578,0.3141,0.1821,0.7306,34.497,0.6163,0.3837,0.1968,1.5741,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
23,HP5,20161220:1030,23,1.8204,1.3722,1.474,0.4482,5,0.0223,0.5732,-0.7784,70.0129,0.2853,0.3266,0.2462,0.3128,1.2566,20.09,0.46,0.54,0.3641,1.0082,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
24,HP5,20161220:1030,24,1.7977,1.469,1.1033,0.3287,6.6,0.0122,0.5208,-1.0014,75.2681,0.2358,0.2238,0.1828,0.2332,0.952,26.9425,0.2273,0.7727,0.2724,1.929,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
25,HP5,20161220:1030,25,1.5871,1.1026,1.3801,0.4845,4.8,0.0268,-0.6091,-0.7373,117.8686,0.3556,0.4394,0.3053,0.3479,1.309,18.0584,0.3958,0.6042,0.3306,1.2597,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
26,HP5,20161220:1030,26,1.819,1.3758,1.4028,0.4432,5,0.0221,0.4007,-0.975,68.6424,0.2834,0.3221,0.2437,0.3129,1.2566,20.083,0.32,0.68,0.3638,0.9577,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
27,HP5,20161220:1030,27,1.9129,1.4007,1.0343,0.5122,11.9,0.01,0.0965,-0.5219,486.1792,0.3609,0.3657,0.2678,0.123,0.528,51.0735,0.1176,0.8824,0.1607,4.6006,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
28,HP5,20161220:1030,28,1.7208,1.0322,1.2072,0.6886,8.4,0.0203,-0.3959,0.0682,721.3295,0.4812,0.6671,0.4002,0.1851,0.748,33.9413,0.1786,0.8214,0.2049,3.3819,1.43,0.62,0.89,7.8,5.1,1,7,Moreton_Island
29,HP5,20161220:1030,29,1.5501,1.2029,1.3132,0.3472,3.9,0.0245,0.197,-1.324,40.0042,0.2553,0.2886,0.224,0.4437,1.6111,14.1614,0.6923,0.3077,0.3975,0.6218,1.43,0.62,0.89,7.8,5.1,0,7,Moreton_Island
