,PT,leading_time,wave_id,crest_depth,trough_depth_a,trough_depth_b,wave_height,wave_period,wave_steepness,wave_skewness,wave_kurtosis,ursell_number,mean_water_depth_gamma,trough_depth_gamma,crest_depth_gamma,wavenumber,angular_frequency,wavelenght,a,b,va,b0,mean_water_depth,Hrms,Hm0,Tm01,Tm02,broken,FID,location
7,UONRBR07,2018-06-15 10:40:00,7,2.0045,1.7228,1.6952,0.2816,12,0.0053,0.7815,-0.5112,152.9903,0.156,0.1635,0.1405,0.1192,0.5236,52.7064,0.2708,0.7292,0.0226,1.3382,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:40:00,8,1.9078,1.6952,1.8617,0.2125,5.625,0.0091,-0.6759,-1.1092,23.7731,0.1161,0.1254,0.1114,0.2692,1.117,23.3427,0.6222,0.3778,0.0202,0.7727,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:40:00,9,1.8954,1.8611,1.7598,0.0344,9,0.0009,-0.5893,-0.9248,7.7759,0.0187,0.0185,0.0181,0.1645,0.6981,38.1922,0.2917,0.7083,0.0183,0.7476,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:40:00,10,1.8881,1.7586,1.8158,0.1295,7.75,0.004,-0.2579,-1.3407,25.3735,0.0709,0.0736,0.0686,0.1925,0.8107,32.6438,0.6774,0.3226,0.0169,0.5351,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:40:00,11,1.87,1.8147,1.7884,0.0553,10.125,0.0013,0.0772,-0.4942,16.9743,0.0302,0.0305,0.0296,0.1467,0.6206,42.8277,0.2963,0.7037,0.0153,0.4473,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:40:00,12,1.8749,1.7879,1.7393,0.087,10.625,0.0019,0.1156,-1.1692,30.8943,0.048,0.0487,0.0464,0.1395,0.5914,45.051,0.5412,0.4588,0.0141,0.7917,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:40:00,13,1.8986,1.7378,1.764,0.1609,10.125,0.0037,-0.1263,-1.1813,57.0616,0.0883,0.0926,0.0847,0.1456,0.6206,43.1459,0.4321,0.5679,0.0133,0.8533,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:40:00,14,1.8824,1.7615,1.7394,0.121,13,0.0022,-0.2107,-1.5173,68.0298,0.0665,0.0687,0.0643,0.1133,0.4833,55.4375,0.4519,0.5481,0.0121,1.0368,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:40:00,15,1.9184,1.7394,1.7358,0.179,14.75,0.0028,0.422,-0.9032,137.5285,0.0986,0.1029,0.0933,0.0988,0.426,63.5979,0.2542,0.7458,0.0112,1.1659,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:40:00,16,1.9863,1.7351,1.7044,0.2511,10,0.0058,0.4547,-1.038,91.1627,0.1374,0.1447,0.1264,0.1443,0.6283,43.5459,0.4125,0.5875,0.011,1.2459,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:40:00,17,1.9646,1.7039,1.7772,0.2607,8.875,0.0068,0.2046,-1.1205,77.3259,0.143,0.153,0.1327,0.164,0.708,38.3023,0.507,0.493,0.0103,1.0671,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:40:00,18,1.9065,1.7766,1.6965,0.1299,16.5,0.0018,-0.2599,-0.3986,116.8115,0.0717,0.0731,0.0681,0.0885,0.3808,71.0103,0.6212,0.3788,0.0092,1.9099,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:40:00,19,2.042,1.6955,1.6591,0.3465,11.125,0.007,0.5815,-0.7467,172.3111,0.1911,0.2044,0.1697,0.1276,0.5648,49.2327,0.2697,0.7303,0.0094,1.7291,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:40:00,20,2.0019,1.6582,1.7548,0.3437,8.375,0.0094,0.2674,-0.9588,99.8598,0.1887,0.2073,0.1717,0.1726,0.7502,36.3961,0.4328,0.5672,0.0088,1.3857,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:40:00,21,1.9254,1.7547,1.7448,0.1707,9.125,0.0044,0.4634,-1.2631,48.1376,0.0938,0.0973,0.0886,0.161,0.6886,39.0345,0.5342,0.4658,0.0082,0.6954,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:40:00,22,1.8611,1.743,1.7869,0.1181,15.625,0.0018,-0.1616,-1.0448,98.3182,0.0654,0.0677,0.0634,0.0946,0.4021,66.4101,0.6,0.4,0.0074,0.9926,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:40:00,23,1.8912,1.7865,1.7234,0.1048,9.375,0.0026,-0.5049,-0.7589,29.0933,0.0574,0.0586,0.0554,0.1579,0.6702,39.7904,0.4267,0.5733,0.0072,0.9562,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:40:00,24,1.9016,1.7233,1.7901,0.1783,11.125,0.0038,-0.2819,-1.1949,78.7695,0.098,0.1035,0.0938,0.1321,0.5648,47.5464,0.6404,0.3596,0.007,1.0895,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
25,UONRBR07,2018-06-15 10:40:00,25,1.8417,1.7894,1.7007,0.0523,11,0.0011,-0.5439,-0.8494,19.5599,0.0293,0.0293,0.0284,0.1358,0.5712,46.27,0.3523,0.6477,0.0065,0.9773,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
26,UONRBR07,2018-06-15 10:40:00,26,2.0185,1.7,1.7362,0.3185,10.375,0.007,0.457,-1.0667,134.685,0.1736,0.1874,0.1578,0.1379,0.6056,45.578,0.3373,0.6627,0.0069,1.4095,1.8197,0.1908,0.2498,9.9362,8.8767,0,32,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:45:00,0,1.803,1.7544,1.7318,0.0486,9.125,0.0013,-0.9789,-0.0828,12.864,0.0273,0.0277,0.0269,0.1662,0.6886,37.8115,0.5479,0.4521,0.1053,0.4567,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:45:00,1,1.8566,1.7302,1.8243,0.1265,7,0.0043,0.085,-1.7488,20.6913,0.0706,0.0731,0.0681,0.2159,0.8976,29.108,0.7857,0.2143,0.0766,0.4314,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:45:00,2,1.8508,1.8227,1.7518,0.028,7,0.001,-0.2754,-1.5027,3.9118,0.0155,0.0154,0.0152,0.2162,0.8976,29.0646,0.3036,0.6964,0.059,0.3999,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:45:00,3,1.851,1.7511,1.8102,0.0999,8,0.003,-0.2546,-1.4126,20.7783,0.0553,0.057,0.054,0.188,0.7854,33.4219,0.6875,0.3125,0.0469,0.4436,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:45:00,4,1.8463,1.809,1.7279,0.0373,13.375,0.0007,0.1623,-1.0288,20.153,0.0209,0.0206,0.0202,0.1112,0.4698,56.5181,0.2336,0.7664,0.0348,0.8217,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:45:00,5,1.8608,1.7272,1.7317,0.1337,9.125,0.0035,-0.0745,-1.493,38.2469,0.0744,0.0774,0.0718,0.1636,0.6886,38.395,0.4795,0.5205,0.0299,0.638,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:45:00,6,1.8349,1.7315,1.733,0.1033,15.125,0.0016,0.5789,-0.8292,81.0614,0.0583,0.0597,0.0563,0.0985,0.4154,63.8134,0.4132,0.5868,0.0237,0.6258,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:45:00,7,1.8852,1.733,1.7342,0.1523,16.625,0.0021,1.1118,-0.1593,148.1425,0.0856,0.0879,0.0808,0.0883,0.3779,71.1562,0.3083,0.6917,0.02,0.7526,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:45:00,8,1.9211,1.7338,1.7762,0.1872,10.25,0.0043,0.2559,-1.1522,69.3715,0.1028,0.108,0.0975,0.143,0.613,43.9429,0.5366,0.4634,0.0184,0.9108,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:45:00,9,1.8003,1.7759,1.7478,0.0244,8.875,0.0007,-0.6235,-0.826,5.8653,0.0137,0.0137,0.0135,0.1711,0.708,36.7177,0.3662,0.6338,0.0158,0.2839,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:45:00,10,1.8704,1.7473,1.7361,0.1231,7.875,0.0037,0.1568,-1.2973,25.1895,0.0684,0.0704,0.0658,0.1901,0.7979,33.0433,0.4603,0.5397,0.0154,0.511,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:45:00,11,1.781,1.7354,1.7141,0.0455,7.875,0.0014,-0.5659,-0.6851,9.0758,0.0259,0.0262,0.0256,0.1947,0.7979,32.2755,0.4603,0.5397,0.0137,0.3541,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:45:00,12,1.9023,1.7138,1.7308,0.1886,16.625,0.0026,0.7913,-0.1152,191.3767,0.1056,0.11,0.0991,0.0879,0.3779,71.4753,0.6541,0.3459,0.013,1.2011,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:45:00,13,1.7906,1.7304,1.7542,0.0602,7.375,0.002,-0.5515,-1.0679,10.6128,0.0341,0.0348,0.0336,0.2079,0.852,30.2202,0.4746,0.5254,0.0116,0.2788,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:45:00,14,1.8551,1.7532,1.7127,0.1019,15.125,0.0016,-0.4752,-1.0079,77.8563,0.0567,0.0581,0.0549,0.0979,0.4154,64.1611,0.4793,0.5207,0.011,1.2898,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:45:00,15,1.8801,1.7122,1.6972,0.1679,15,0.0026,0.3324,-0.6538,137.2407,0.0943,0.0981,0.0893,0.0981,0.4189,64.0478,0.7167,0.2833,0.0102,1.2778,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:45:00,16,1.824,1.6964,1.7099,0.1276,10.25,0.003,0.236,-1.3677,47.975,0.0726,0.0752,0.0699,0.1466,0.613,42.8449,0.5366,0.4634,0.0094,0.639,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:45:00,17,1.9557,1.7088,1.6922,0.2469,11.75,0.0048,0.7654,-0.6033,128.5355,0.1382,0.1445,0.1262,0.1233,0.5347,50.9679,0.2979,0.7021,0.0095,1.1195,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:45:00,18,1.8558,1.6917,1.7404,0.164,7.25,0.0054,-0.2867,-1.0319,30.8899,0.0919,0.097,0.0884,0.2081,0.8666,30.1944,0.4483,0.5517,0.0087,0.6792,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:45:00,19,1.8411,1.7404,1.7385,0.1007,10.625,0.0023,-0.2496,-1.3783,38.0993,0.0561,0.0579,0.0547,0.1407,0.5914,44.6529,0.3529,0.6471,0.0082,0.5972,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:45:00,20,1.8725,1.7379,1.6925,0.1345,10.25,0.0031,0.1431,-1.2272,48.2638,0.0754,0.0774,0.0718,0.1448,0.613,43.3971,0.439,0.561,0.008,0.9545,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:45:00,21,2.0069,1.6922,1.6771,0.3146,10.75,0.0067,0.7317,-0.7978,144.2476,0.1749,0.1859,0.1568,0.1333,0.5845,47.1341,0.3372,0.6628,0.0082,1.3261,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:45:00,22,1.9489,1.6767,1.7746,0.2722,8.75,0.0072,0.1484,-1.0721,81.6303,0.1513,0.1623,0.1397,0.1671,0.7181,37.5989,0.5143,0.4857,0.0077,1.081,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:45:00,23,1.8335,1.7732,1.6797,0.0604,9.125,0.0016,-0.3579,-1.3207,15.734,0.0342,0.034,0.0329,0.1648,0.6886,38.1208,0.4247,0.5753,0.0069,0.7699,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:45:00,24,1.8527,1.6796,1.7543,0.1731,12.5,0.0033,-0.5863,-0.3786,102.0591,0.0973,0.1031,0.0934,0.1189,0.5027,52.8575,0.3,0.7,0.0067,1.2581,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
25,UONRBR07,2018-06-15 10:45:00,25,1.8164,1.7527,1.7591,0.0638,5.625,0.0028,-0.5103,-1.1231,6.17,0.0356,0.0364,0.0351,0.2753,1.117,22.8235,0.4444,0.5556,0.0064,0.2191,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
26,UONRBR07,2018-06-15 10:45:00,26,1.8417,1.7584,1.7122,0.0834,10,0.002,0.2807,-0.5511,27.0151,0.047,0.0474,0.0453,0.1497,0.6283,41.9729,0.625,0.375,0.0063,0.6366,1.7861,0.1421,0.1951,11.2235,9.5194,0,33,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:50:00,0,1.7922,1.7374,1.7585,0.0548,6.125,0.0022,-0.3613,-0.3591,6.4503,0.0309,0.0315,0.0306,0.2528,1.0258,24.8527,0.4694,0.5306,0.1353,0.2025,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:50:00,1,1.8485,1.7578,1.6788,0.0906,12.625,0.0017,-0.3967,-1.074,47.4719,0.0511,0.0516,0.049,0.1178,0.4977,53.3337,0.2178,0.7822,0.0711,1.2229,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:50:00,2,1.9402,1.6787,1.6829,0.2615,10.25,0.0059,0.547,-0.9784,107.779,0.1468,0.1558,0.1348,0.1423,0.613,44.1555,0.3049,0.6951,0.0533,1.062,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:50:00,3,1.875,1.6821,1.6774,0.1929,9.125,0.005,0.3276,-1.2364,60.1906,0.1093,0.1147,0.1029,0.163,0.6886,38.5362,0.4247,0.5753,0.0411,0.8111,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:50:00,4,1.9159,1.6758,1.7397,0.2401,10.125,0.0055,0.245,-0.7553,95.8186,0.1347,0.1433,0.1253,0.145,0.6206,43.337,0.4074,0.5926,0.0343,1.0856,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:50:00,5,1.7675,1.7382,1.6839,0.0294,7.375,0.001,-0.9636,-0.2665,5.0477,0.0169,0.0169,0.0166,0.2092,0.852,30.0341,0.5932,0.4068,0.0279,0.4178,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:50:00,6,1.9618,1.6839,1.6497,0.2779,12.625,0.0051,0.9342,-0.5032,175.5118,0.158,0.165,0.1416,0.1144,0.4977,54.9174,0.4653,0.5347,0.0258,1.382,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:50:00,7,1.9255,1.6485,1.6726,0.277,10.625,0.0061,0.7401,-0.753,128.8059,0.1585,0.168,0.1439,0.1377,0.5914,45.6416,0.4118,0.5882,0.0222,1.0639,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:50:00,8,1.911,1.6724,1.7058,0.2386,10.375,0.0054,0.5874,-0.8674,100.4306,0.1348,0.1426,0.1248,0.1416,0.6056,44.3779,0.3614,0.6386,0.0196,1.0141,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:50:00,9,1.8421,1.7046,1.7785,0.1375,15.125,0.0022,-0.5889,-0.6208,113.4706,0.0769,0.0807,0.0746,0.0983,0.4154,63.9381,0.7273,0.2727,0.0164,1.2808,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
10,UONRBR07,2018-06-15 10:50:00,10,1.8178,1.7782,1.6647,0.0396,9.125,0.001,-0.7846,-0.4469,10.1389,0.0224,0.0222,0.0218,0.1655,0.6886,37.9616,0.4384,0.5616,0.0149,0.9308,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
11,UONRBR07,2018-06-15 10:50:00,11,1.9746,1.6646,1.7237,0.31,8.625,0.0083,0.46,-0.8737,93.3918,0.1731,0.1862,0.157,0.1686,0.7285,37.2771,0.4348,0.5652,0.0151,1.1029,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
12,UONRBR07,2018-06-15 10:50:00,12,1.8445,1.7224,1.6738,0.1221,11.125,0.0026,0.2648,-1.1348,52.4393,0.0694,0.0709,0.0662,0.1341,0.5648,46.8412,0.4607,0.5393,0.013,0.9492,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
13,UONRBR07,2018-06-15 10:50:00,13,1.8903,1.6732,1.7236,0.2171,11,0.0046,-0.1002,-1.0694,101.7644,0.1216,0.1297,0.1148,0.1341,0.5712,46.8637,0.3977,0.6023,0.0124,1.2342,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
14,UONRBR07,2018-06-15 10:50:00,14,1.7794,1.7231,1.7375,0.0563,9.375,0.0015,0.0235,-1.1723,16.4375,0.0322,0.0327,0.0317,0.1627,0.6702,38.6298,0.6667,0.3333,0.011,0.2674,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
15,UONRBR07,2018-06-15 10:50:00,15,1.8436,1.7374,1.6625,0.1062,12.875,0.002,-0.6225,-0.8354,59.7863,0.0599,0.0611,0.0576,0.1156,0.488,54.3363,0.4757,0.5243,0.0105,1.438,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
16,UONRBR07,2018-06-15 10:50:00,16,1.8549,1.6617,1.7437,0.1932,7.5,0.0062,-0.1519,-1.3177,41.1923,0.1098,0.1163,0.1042,0.2009,0.8378,31.2781,0.5333,0.4667,0.0101,0.7412,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
17,UONRBR07,2018-06-15 10:50:00,17,1.9197,1.7429,1.662,0.1768,10.5,0.0039,0.2926,-1.0393,67.6905,0.0992,0.1014,0.0921,0.1395,0.5984,45.0252,0.369,0.631,0.0099,1.2778,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
18,UONRBR07,2018-06-15 10:50:00,18,1.8788,1.6604,1.7291,0.2184,8.125,0.0064,0.1966,-1.1067,55.8247,0.124,0.1315,0.1162,0.1837,0.7733,34.2085,0.5692,0.4308,0.0093,0.8293,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
19,UONRBR07,2018-06-15 10:50:00,19,1.7995,1.7277,1.7252,0.0718,8,0.0022,0.2007,-1.5611,15.129,0.0408,0.0415,0.0399,0.1906,0.7854,32.9714,0.2969,0.7031,0.0086,0.2815,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
20,UONRBR07,2018-06-15 10:50:00,20,1.7534,1.7241,1.6647,0.0293,8.875,0.0008,-0.8516,-0.5641,7.5182,0.017,0.017,0.0167,0.1733,0.708,36.2515,0.2958,0.7042,0.008,0.4986,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
21,UONRBR07,2018-06-15 10:50:00,21,1.9874,1.6647,1.7423,0.3227,7.25,0.0103,0.5028,-0.9207,68.0708,0.1784,0.1939,0.1624,0.2014,0.8666,31.193,0.3966,0.6034,0.0088,1.0624,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
22,UONRBR07,2018-06-15 10:50:00,22,1.7671,1.7416,1.69,0.0254,8.125,0.0008,-0.7572,0.254,5.3084,0.0146,0.0146,0.0144,0.1892,0.7733,33.2144,0.1231,0.8769,0.0075,0.4101,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
23,UONRBR07,2018-06-15 10:50:00,23,1.8446,1.6897,1.6937,0.1549,12,0.0031,0.4152,-1.4273,82.233,0.0884,0.0917,0.084,0.1242,0.5236,50.5995,0.4271,0.5729,0.0075,0.7646,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
24,UONRBR07,2018-06-15 10:50:00,24,1.761,1.6925,1.6869,0.0685,8.875,0.0019,-0.0444,-1.4039,18.6502,0.0397,0.0405,0.0389,0.173,0.708,36.3279,0.3944,0.6056,0.0069,0.332,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
25,UONRBR07,2018-06-15 10:50:00,25,1.8276,1.6867,1.6982,0.1409,8.5,0.004,0.4164,-1.1252,36.7506,0.0804,0.0836,0.0771,0.1776,0.7392,35.3732,0.5735,0.4265,0.0069,0.5635,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
26,UONRBR07,2018-06-15 10:50:00,26,1.7502,1.698,1.67,0.0522,11.375,0.0011,-0.2729,-0.9077,23.2639,0.0305,0.0308,0.0298,0.1345,0.5524,46.698,0.5714,0.4286,0.0063,0.5041,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
27,UONRBR07,2018-06-15 10:50:00,27,1.8673,1.6699,1.6712,0.1975,15.25,0.003,0.5443,-0.8076,178.6892,0.1133,0.1183,0.1058,0.0968,0.412,64.9076,0.3361,0.6639,0.0064,1.1233,1.7618,0.1785,0.2525,10.1111,8.7176,0,34,Seven_Mile_Beach_2018
0,UONRBR07,2018-06-15 10:55:00,0,1.7214,1.6737,1.6912,0.0477,7.25,0.0016,0.0605,-1.0402,8.6407,0.0281,0.0285,0.0277,0.2157,0.8666,29.1321,0.4138,0.5862,0.1275,0.2004,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
1,UONRBR07,2018-06-15 10:55:00,1,1.7813,1.6904,1.6638,0.0909,8.25,0.0027,-0.2709,-1.2458,21.5867,0.0525,0.0538,0.051,0.1855,0.7616,33.8745,0.5,0.5,0.0814,0.546,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
2,UONRBR07,2018-06-15 10:55:00,2,1.7949,1.6633,1.6514,0.1317,11.75,0.0027,0.57,-1.1976,68.3233,0.0769,0.0792,0.0733,0.1286,0.5347,48.8667,0.3723,0.6277,0.0532,0.7118,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
3,UONRBR07,2018-06-15 10:55:00,3,1.829,1.6512,1.7021,0.1778,7.25,0.0059,-0.1474,-1.1957,35.5055,0.1019,0.1077,0.0972,0.2095,0.8666,29.9865,0.5172,0.4828,0.0445,0.6897,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
4,UONRBR07,2018-06-15 10:55:00,4,1.7925,1.7004,1.614,0.0922,10.375,0.0021,-0.4396,-0.9563,34.6841,0.0537,0.0542,0.0514,0.1461,0.6056,43.0128,0.3494,0.6506,0.0347,1.056,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
5,UONRBR07,2018-06-15 10:55:00,5,1.9724,1.6129,1.6318,0.3595,9.75,0.0085,0.9104,-0.3613,153.1819,0.2064,0.2229,0.1823,0.1486,0.6444,42.283,0.2564,0.7436,0.0321,1.268,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
6,UONRBR07,2018-06-15 10:55:00,6,1.937,1.6303,1.6633,0.3067,8.375,0.0086,0.6316,-0.8203,90.8246,0.1748,0.1881,0.1583,0.1754,0.7502,35.8239,0.3731,0.6269,0.0277,1.0527,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
7,UONRBR07,2018-06-15 10:55:00,7,1.8522,1.6616,1.6903,0.1906,13.75,0.0033,0.585,-0.3673,140.8042,0.1101,0.1147,0.1029,0.1079,0.457,58.2165,0.4,0.6,0.0221,0.9733,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
8,UONRBR07,2018-06-15 10:55:00,8,1.764,1.6901,1.6328,0.0739,9.75,0.0018,-0.3833,-0.9677,24.5493,0.0432,0.0437,0.0419,0.1569,0.6444,40.0464,0.2564,0.7436,0.0188,0.7692,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
9,UONRBR07,2018-06-15 10:55:00,9,1.8122,1.6305,1.6865,0.1818,13.625,0.0032,-0.3066,-0.7441,136.5341,0.1047,0.1115,0.1003,0.1101,0.4612,57.0617,0.2661,0.7339,0.0169,1.456,1.7379,0.164,0.2369,11.6413,9.7857,0,35,Seven_Mile_Beach_2018
